session_id,user_id,started_at,ended_at,duration_seconds,device_type,entry_page,campaign
sess_7588,user_210,2024-05-17T17:37:06,2024-05-17T19:29:55,6769,tablet,categories/blog/list,google
sess_7589,user_259,2024-04-10T00:57:00,2024-04-10T01:16:54,1194,mobile,category/categories/categories,
sess_7590,user_739,2024-12-23T01:33:42,2024-12-23T02:31:53,3491,mobile,tag,organic
sess_7591,user_835,2025-09-21T06:29:59,2025-09-21T07:48:35,4716,desktop,category/category,google
sess_7592,user_927,2025-09-28T03:50:36,2025-09-28T04:18:04,1648,mobile,tag,
sess_7593,user_152,2024-08-28T17:22:40,2024-08-28T18:50:01,5241,mobile,wp-content,
sess_7594,user_979,2024-02-07T19:53:33,2024-02-07T22:17:13,8620,mobile,app,google
sess_7595,user_248,2024-10-14T15:39:31,2024-10-14T16:10:53,1882,mobile,tags/blog/list,email
sess_7596,user_114,2024-08-05T08:16:27,2024-08-05T09:02:58,2791,mobile,category/wp-content,
sess_7597,user_402,2025-03-09T13:01:34,2025-03-09T15:50:20,10126,mobile,blog/categories,fb_ads
sess_7598,user_1,2024-09-30T09:16:55,2024-09-30T11:24:07,7632,mobile,blog/tag,
sess_7599,user_681,2025-05-05T13:45:17,2025-05-05T14:52:22,4025,tablet,list/search,fb_ads
sess_7600,user_532,2024-02-14T02:20:05,2024-02-14T03:31:22,4277,desktop,search/category/posts,email
sess_7601,user_330,2025-04-14T03:41:50,2025-04-14T06:28:43,10013,mobile,app/categories/search,
sess_7602,user_211,2025-04-18T11:30:10,2025-04-18T13:30:45,7235,mobile,explore,fb_ads
sess_7603,user_468,2024-12-09T20:35:26,2024-12-09T21:33:29,3483,mobile,search,
sess_7604,user_29,2024-12-29T23:25:41,2024-12-30T01:26:42,7261,desktop,explore/posts/search,google
sess_7605,user_658,2025-01-27T12:19:35,2025-01-27T13:55:06,5731,mobile,categories/categories,
sess_7606,user_4,2025-05-18T20:02:55,2025-05-18T20:22:47,1192,mobile,app,fb_ads
sess_7607,user_520,2024-09-16T23:59:18,2024-09-17T02:00:51,7293,mobile,tags/wp-content/tags,
sess_7608,user_930,2024-06-27T20:24:43,2024-06-27T20:39:29,886,mobile,main,organic
sess_7609,user_953,2024-06-02T01:19:26,2024-06-02T02:45:07,5141,mobile,list/list/posts,google
sess_7610,user_958,2024-11-23T15:31:26,2024-11-23T17:43:49,7943,mobile,posts,
sess_7611,user_283,2025-09-27T23:59:51,2025-09-28T01:17:58,4687,mobile,explore/blog/app,
sess_7612,user_871,2025-02-22T16:39:48,2025-02-22T16:44:22,274,mobile,search/wp-content,organic
sess_7613,user_16,2025-04-27T06:31:16,2025-04-27T09:23:35,10339,tablet,tag/blog,
sess_7614,user_520,2025-07-30T07:16:53,2025-07-30T09:51:21,9268,desktop,search,google
sess_7615,user_27,2024-08-31T07:24:26,2024-08-31T10:06:01,9695,mobile,explore/tags/categories,fb_ads
sess_7616,user_617,2025-02-13T04:38:28,2025-02-13T07:09:24,9056,mobile,tag,email
sess_7617,user_218,2025-07-30T02:09:02,2025-07-30T02:13:08,246,mobile,tag/category/tags,
sess_7618,user_558,2024-06-19T23:08:18,2024-06-20T01:20:30,7932,mobile,blog/wp-content/tag,fb_ads
sess_7619,user_867,2025-08-07T19:57:24,2025-08-07T21:29:26,5522,mobile,main/tags/categories,google
sess_7620,user_968,2024-06-07T17:51:30,2024-06-07T19:08:56,4646,mobile,category/categories/category,google
sess_7621,user_519,2025-02-05T13:25:29,2025-02-05T14:29:33,3844,mobile,blog,
sess_7622,user_974,2025-06-15T01:29:25,2025-06-15T03:53:18,8633,mobile,app/categories,fb_ads
sess_7623,user_616,2024-12-28T04:12:01,2024-12-28T04:56:21,2660,mobile,app/main,
sess_7624,user_497,2025-07-24T21:25:24,2025-07-24T21:52:57,1653,mobile,app/posts/posts,
sess_7625,user_382,2024-04-02T09:50:25,2024-04-02T12:27:35,9430,mobile,explore/posts/list,organic
sess_7626,user_286,2025-03-28T23:24:14,2025-03-29T00:30:16,3962,mobile,app/explore,email
sess_7627,user_802,2025-03-07T20:19:01,2025-03-07T21:36:31,4650,tablet,main/wp-content,fb_ads
sess_7628,user_454,2024-06-22T19:31:58,2024-06-22T20:17:39,2741,mobile,search/list/wp-content,organic
sess_7629,user_693,2025-03-10T05:26:22,2025-03-10T08:16:55,10233,mobile,app/posts,fb_ads
sess_7630,user_96,2024-02-02T17:30:01,2024-02-02T18:04:53,2092,mobile,main,email
sess_7631,user_182,2025-02-23T05:52:31,2025-02-23T08:31:21,9530,mobile,tags/app,fb_ads
sess_7632,user_619,2025-02-15T01:35:21,2025-02-15T02:04:16,1735,tablet,main/explore,email
sess_7633,user_459,2024-04-11T02:48:14,2024-04-11T05:24:07,9353,mobile,tag,
sess_7634,user_479,2024-05-01T17:48:38,2024-05-01T18:13:30,1492,mobile,wp-content/tags/blog,
sess_7635,user_538,2025-03-28T17:26:25,2025-03-28T19:57:44,9079,mobile,categories,google
sess_7636,user_667,2025-03-27T18:21:40,2025-03-27T21:05:52,9852,mobile,tag/wp-content/tag,organic
sess_7637,user_828,2024-10-10T11:03:23,2024-10-10T14:02:50,10767,mobile,explore/category/tag,email
sess_7638,user_52,2024-10-10T01:29:39,2024-10-10T03:45:29,8150,mobile,wp-content/tag,
sess_7639,user_305,2024-12-20T21:31:47,2024-12-20T22:56:13,5066,mobile,tags/tags,fb_ads
sess_7640,user_916,2024-05-29T14:59:49,2024-05-29T15:44:55,2706,mobile,tag/posts,organic
sess_7641,user_124,2024-08-09T22:56:35,2024-08-10T00:30:53,5658,mobile,posts,fb_ads
sess_7642,user_59,2025-03-04T10:34:16,2025-03-04T12:13:41,5965,mobile,blog/category,google
sess_7643,user_564,2024-11-05T09:08:25,2024-11-05T11:03:21,6896,mobile,search/main/main,organic
sess_7644,user_142,2025-05-28T15:06:52,2025-05-28T15:48:56,2524,mobile,tag,
sess_7645,user_399,2025-08-16T18:58:57,2025-08-16T21:22:22,8605,mobile,explore/blog/main,organic
sess_7646,user_848,2025-07-08T04:34:17,2025-07-08T07:22:44,10107,mobile,posts/tag,email
sess_7647,user_443,2024-05-31T13:55:13,2024-05-31T15:52:35,7042,mobile,main/explore/explore,google
sess_7648,user_687,2025-02-16T11:20:37,2025-02-16T12:55:45,5708,mobile,wp-content,google
sess_7649,user_866,2024-06-21T17:23:17,2024-06-21T17:31:48,511,mobile,explore/posts/categories,
sess_7650,user_159,2024-07-22T23:17:53,2024-07-22T23:35:43,1070,desktop,list/blog,google
sess_7651,user_273,2024-03-13T07:45:57,2024-03-13T07:47:29,92,mobile,search/blog,
sess_7652,user_316,2024-06-15T20:31:44,2024-06-15T21:07:30,2146,desktop,tag,email
sess_7653,user_260,2024-05-26T18:42:15,2024-05-26T20:54:08,7913,mobile,wp-content,organic
sess_7654,user_833,2024-09-20T04:12:44,2024-09-20T06:59:37,10013,mobile,main/wp-content/app,email
sess_7655,user_346,2024-09-29T22:34:48,2024-09-30T01:27:42,10374,mobile,tags/main/blog,google
sess_7656,user_401,2024-07-27T09:36:05,2024-07-27T11:39:37,7412,mobile,explore,email
sess_7657,user_537,2024-06-29T12:44:07,2024-06-29T14:28:37,6270,desktop,app/tag,organic
sess_7658,user_358,2025-03-10T10:26:53,2025-03-10T12:00:15,5602,mobile,category/blog,
sess_7659,user_611,2025-06-25T01:43:41,2025-06-25T04:36:58,10397,desktop,explore,
sess_7660,user_565,2025-05-21T02:20:20,2025-05-21T03:21:00,3640,desktop,main/main,fb_ads
sess_7661,user_799,2025-01-25T11:01:41,2025-01-25T12:29:20,5259,mobile,list/categories,email
sess_7662,user_392,2025-08-09T08:56:38,2025-08-09T09:29:13,1955,desktop,tag/categories,organic
sess_7663,user_621,2024-11-30T00:46:47,2024-11-30T01:12:38,1551,tablet,main/categories,
sess_7664,user_412,2025-01-27T03:43:30,2025-01-27T04:05:26,1316,mobile,wp-content,
sess_7665,user_658,2024-05-30T21:54:39,2024-05-30T22:19:59,1520,mobile,tags/tag,google
sess_7666,user_373,2025-05-13T01:38:30,2025-05-13T03:49:34,7864,mobile,list/posts/category,
sess_7667,user_557,2024-12-16T15:02:32,2024-12-16T17:39:12,9400,mobile,explore/tags/app,
sess_7668,user_561,2025-02-07T14:36:03,2025-02-07T14:44:11,488,desktop,categories/posts/posts,
sess_7669,user_879,2024-04-03T14:41:58,2024-04-03T15:26:54,2696,mobile,explore/list/app,email
sess_7670,user_921,2024-12-03T04:05:31,2024-12-03T06:53:30,10079,mobile,tag/posts,
sess_7671,user_843,2025-05-23T05:52:34,2025-05-23T08:30:40,9486,mobile,list/tag/explore,google
sess_7672,user_833,2025-02-18T00:30:49,2025-02-18T01:15:47,2698,desktop,posts/category,fb_ads
sess_7673,user_654,2024-08-21T15:15:28,2024-08-21T15:58:01,2553,mobile,categories,google
sess_7674,user_314,2024-12-19T18:57:38,2024-12-19T20:49:02,6684,mobile,explore/explore,fb_ads
sess_7675,user_847,2024-10-19T09:26:27,2024-10-19T09:57:04,1837,mobile,list/tag/tags,organic
sess_7676,user_288,2024-10-19T06:09:20,2024-10-19T06:56:21,2821,mobile,blog,email
sess_7677,user_31,2025-04-07T21:18:17,2025-04-07T23:43:58,8741,mobile,list/list/wp-content,google
sess_7678,user_203,2024-11-18T13:32:54,2024-11-18T14:58:40,5146,mobile,posts,fb_ads
sess_7679,user_221,2024-02-11T22:45:07,2024-02-11T23:39:44,3277,mobile,main,
sess_7680,user_640,2024-08-27T16:55:31,2024-08-27T18:08:16,4365,mobile,categories/posts,google
sess_7681,user_60,2024-05-16T14:13:20,2024-05-16T16:47:34,9254,mobile,app/category/list,email
sess_7682,user_339,2025-08-12T05:10:42,2025-08-12T07:43:24,9162,mobile,list/explore,fb_ads
sess_7683,user_700,2024-01-13T15:22:25,2024-01-13T18:19:22,10617,mobile,blog/category/list,
sess_7684,user_264,2025-09-01T20:08:33,2025-09-01T22:19:18,7845,mobile,wp-content/tags,
sess_7685,user_793,2024-10-13T18:11:51,2024-10-13T20:54:23,9752,mobile,wp-content,fb_ads
sess_7686,user_463,2024-07-24T02:09:52,2024-07-24T04:05:50,6958,desktop,main,
sess_7687,user_111,2025-08-30T08:41:50,2025-08-30T11:31:40,10190,desktop,app/tag/category,organic
sess_7688,user_888,2025-08-18T22:22:18,2025-08-18T23:02:37,2419,mobile,search/wp-content,organic
sess_7689,user_182,2024-04-07T02:17:56,2024-04-07T02:40:16,1340,mobile,tag,
sess_7690,user_366,2025-05-19T07:37:15,2025-05-19T08:27:15,3000,mobile,posts,fb_ads
sess_7691,user_301,2025-01-13T08:42:57,2025-01-13T10:23:43,6046,mobile,main/app/app,organic
sess_7692,user_591,2024-04-15T00:48:49,2024-04-15T02:37:05,6496,mobile,list,google
sess_7693,user_968,2024-01-05T05:26:54,2024-01-05T06:28:44,3710,mobile,category/main/list,fb_ads
sess_7694,user_165,2024-01-31T03:25:09,2024-01-31T03:55:26,1817,mobile,main/main/tag,email
sess_7695,user_143,2025-08-08T16:30:23,2025-08-08T16:54:54,1471,mobile,app/tag/app,fb_ads
sess_7696,user_415,2025-05-04T12:46:11,2025-05-04T15:34:44,10113,mobile,app/main/blog,organic
sess_7697,user_976,2025-08-21T11:08:51,2025-08-21T13:16:00,7629,mobile,categories,organic
sess_7698,user_629,2024-01-31T03:48:39,2024-01-31T05:09:18,4839,mobile,tag/list,organic
sess_7699,user_409,2025-07-03T11:41:29,2025-07-03T12:41:31,3602,mobile,search/app,
sess_7700,user_889,2025-09-01T22:36:16,2025-09-01T23:26:00,2984,desktop,blog/search,organic
sess_7701,user_929,2025-05-22T20:43:52,2025-05-22T23:13:33,8981,mobile,tags/tag/app,email
sess_7702,user_696,2025-09-22T08:24:14,2025-09-22T08:50:27,1573,mobile,posts/tag/wp-content,organic
sess_7703,user_140,2025-04-06T05:26:18,2025-04-06T07:03:30,5832,mobile,category/posts/tags,fb_ads
sess_7704,user_955,2024-07-05T11:34:44,2024-07-05T13:41:08,7584,mobile,tags,organic
sess_7705,user_766,2025-08-14T19:07:39,2025-08-14T19:13:01,322,desktop,posts/main,email
sess_7706,user_390,2024-01-27T19:01:08,2024-01-27T20:19:38,4710,mobile,explore/explore/search,fb_ads
sess_7707,user_306,2024-06-20T20:56:05,2024-06-20T22:30:58,5693,mobile,tags/tag,organic
sess_7708,user_83,2024-02-02T10:01:22,2024-02-02T12:19:30,8288,desktop,posts,fb_ads
sess_7709,user_627,2024-02-17T04:37:48,2024-02-17T05:49:43,4315,mobile,app/posts/main,google
sess_7710,user_471,2024-05-12T20:15:58,2024-05-12T20:21:03,305,desktop,wp-content,fb_ads
sess_7711,user_259,2025-05-16T06:22:54,2025-05-16T06:48:52,1558,mobile,app/explore,google
sess_7712,user_693,2024-12-18T21:43:31,2024-12-19T00:33:47,10216,mobile,blog,organic
sess_7713,user_918,2025-01-06T05:39:26,2025-01-06T08:34:00,10474,mobile,search,fb_ads
sess_7714,user_1000,2024-08-26T17:11:02,2024-08-26T18:59:42,6520,mobile,list/app,email
sess_7715,user_463,2025-02-01T15:42:32,2025-02-01T18:13:12,9040,mobile,search/app/tags,email
sess_7716,user_712,2024-05-20T18:05:29,2024-05-20T18:45:39,2410,mobile,list/list/main,organic
sess_7717,user_870,2024-04-18T07:16:58,2024-04-18T07:23:46,408,desktop,search/app,
sess_7718,user_302,2025-05-02T11:27:56,2025-05-02T13:11:37,6221,mobile,categories/search/blog,organic
sess_7719,user_314,2024-08-07T15:01:08,2024-08-07T16:36:02,5694,mobile,categories/blog/explore,
sess_7720,user_129,2024-02-09T17:33:57,2024-02-09T19:32:01,7084,mobile,wp-content,
sess_7721,user_997,2024-10-05T10:19:59,2024-10-05T12:17:12,7033,mobile,blog/tags/blog,organic
sess_7722,user_267,2025-03-05T09:53:02,2025-03-05T11:18:11,5109,tablet,list,fb_ads
sess_7723,user_852,2025-02-18T03:10:31,2025-02-18T04:49:09,5918,mobile,tag/list,organic
sess_7724,user_111,2025-08-12T02:55:56,2025-08-12T04:07:27,4291,mobile,list,
sess_7725,user_222,2024-10-25T12:34:16,2024-10-25T15:05:09,9053,mobile,explore/wp-content,fb_ads
sess_7726,user_451,2024-05-30T01:12:59,2024-05-30T02:08:03,3304,mobile,posts/blog/wp-content,google
sess_7727,user_59,2024-03-01T14:37:48,2024-03-01T17:32:10,10462,mobile,tags,fb_ads
sess_7728,user_858,2024-09-30T08:33:01,2024-09-30T08:58:34,1533,desktop,app/app,
sess_7729,user_236,2024-07-21T04:10:30,2024-07-21T05:07:02,3392,mobile,wp-content/explore/main,
sess_7730,user_769,2024-04-08T15:23:05,2024-04-08T17:48:17,8712,mobile,tags/main,email
sess_7731,user_612,2024-04-09T08:17:06,2024-04-09T09:04:53,2867,mobile,app,email
sess_7732,user_251,2025-04-02T03:26:14,2025-04-02T04:08:19,2525,mobile,app,organic
sess_7733,user_995,2024-04-05T22:31:00,2024-04-05T23:36:29,3929,mobile,categories,fb_ads
sess_7734,user_565,2024-04-02T04:11:45,2024-04-02T04:18:07,382,mobile,categories/search/wp-content,
sess_7735,user_916,2024-04-18T13:33:49,2024-04-18T15:06:35,5566,tablet,tags/tag,organic
sess_7736,user_911,2024-12-15T17:48:56,2024-12-15T19:24:54,5758,mobile,wp-content,organic
sess_7737,user_364,2025-07-02T22:36:08,2025-07-02T23:02:46,1598,mobile,app/categories/categories,email
sess_7738,user_616,2024-12-07T06:28:15,2024-12-07T08:16:54,6519,mobile,blog,google
sess_7739,user_506,2025-07-15T23:10:16,2025-07-16T00:20:24,4208,desktop,tags/tag,email
sess_7740,user_701,2025-03-07T16:49:19,2025-03-07T18:28:09,5930,desktop,search/app,
sess_7741,user_97,2024-09-01T13:45:36,2024-09-01T15:10:31,5095,mobile,app/main/category,google
sess_7742,user_389,2025-07-06T02:12:08,2025-07-06T02:35:14,1386,mobile,categories/main/search,email
sess_7743,user_388,2025-01-15T12:48:58,2025-01-15T14:09:51,4853,mobile,list,organic
sess_7744,user_625,2024-06-19T07:10:55,2024-06-19T09:43:13,9138,desktop,category/search/search,email
sess_7745,user_636,2025-09-25T14:55:42,2025-09-25T17:45:42,10200,mobile,blog/list,email
sess_7746,user_597,2024-01-04T05:59:30,2024-01-04T07:11:55,4345,mobile,category/wp-content/list,
sess_7747,user_443,2025-03-03T03:52:56,2025-03-03T06:09:25,8189,mobile,tags/wp-content,organic
sess_7748,user_709,2024-01-17T09:48:32,2024-01-17T10:55:35,4023,mobile,posts,email
sess_7749,user_99,2024-04-04T12:40:54,2024-04-04T13:17:47,2213,mobile,explore/tags/list,
sess_7750,user_350,2025-05-26T21:21:21,2025-05-26T21:57:53,2192,desktop,posts/app/app,email
sess_7751,user_768,2024-04-04T09:00:18,2024-04-04T10:22:42,4944,mobile,list/tags,organic
sess_7752,user_295,2025-02-10T09:09:02,2025-02-10T11:41:49,9167,mobile,posts,email
sess_7753,user_718,2025-08-08T01:15:03,2025-08-08T02:50:48,5745,mobile,wp-content/category/category,
sess_7754,user_645,2025-06-15T14:45:50,2025-06-15T16:29:34,6224,mobile,main,organic
sess_7755,user_745,2024-04-15T19:49:02,2024-04-15T19:51:34,152,desktop,list/search,email
sess_7756,user_436,2025-04-26T08:12:08,2025-04-26T10:26:16,8048,mobile,list/blog,organic
sess_7757,user_359,2025-04-01T17:47:38,2025-04-01T19:08:29,4851,mobile,tags/main/tag,fb_ads
sess_7758,user_116,2024-10-12T19:50:22,2024-10-12T22:33:58,9816,mobile,wp-content,
sess_7759,user_711,2024-10-07T10:37:21,2024-10-07T12:58:38,8477,mobile,app/list,
sess_7760,user_872,2024-05-31T22:40:22,2024-05-31T23:40:19,3597,desktop,category/explore,fb_ads
sess_7761,user_990,2025-05-25T18:20:58,2025-05-25T20:07:54,6416,mobile,list/app,email
sess_7762,user_789,2024-08-22T19:41:00,2024-08-22T20:03:19,1339,desktop,blog/wp-content/blog,google
sess_7763,user_441,2024-07-26T10:16:50,2024-07-26T13:03:05,9975,mobile,list,email
sess_7764,user_224,2025-02-24T17:49:27,2025-02-24T18:48:18,3531,desktop,explore,email
sess_7765,user_162,2025-02-11T15:21:57,2025-02-11T15:31:35,578,mobile,main/tag,fb_ads
sess_7766,user_989,2025-03-05T11:50:28,2025-03-05T12:36:03,2735,mobile,search/list,organic
sess_7767,user_526,2024-11-03T12:12:42,2024-11-03T14:03:24,6642,tablet,wp-content/blog,
sess_7768,user_701,2025-04-06T17:39:15,2025-04-06T20:16:51,9456,mobile,wp-content/main/main,email
sess_7769,user_915,2024-05-12T11:19:47,2024-05-12T12:30:48,4261,desktop,list/tag,organic
sess_7770,user_48,2025-02-07T10:23:21,2025-02-07T11:45:08,4907,mobile,posts/posts,google
sess_7771,user_145,2024-12-26T12:20:56,2024-12-26T13:04:24,2608,mobile,posts/main,email
sess_7772,user_102,2025-09-22T09:25:30,2025-09-22T11:05:06,5976,mobile,list/main/tags,
sess_7773,user_791,2024-07-12T04:50:15,2024-07-12T06:59:39,7764,mobile,tag/main,google
sess_7774,user_778,2024-12-30T10:21:46,2024-12-30T10:46:05,1459,mobile,main/posts,google
sess_7775,user_137,2025-01-23T05:54:47,2025-01-23T08:43:04,10097,desktop,posts,google
sess_7776,user_354,2024-02-17T06:07:00,2024-02-17T07:34:45,5265,mobile,category/categories,organic
sess_7777,user_985,2024-06-20T10:01:02,2024-06-20T12:11:03,7801,mobile,main/main/explore,email
sess_7778,user_411,2025-06-17T12:57:43,2025-06-17T13:26:33,1730,mobile,explore/list/categories,fb_ads
sess_7779,user_906,2024-11-28T12:48:12,2024-11-28T15:29:09,9657,desktop,search/tags,google
sess_7780,user_622,2024-12-20T05:40:13,2024-12-20T07:11:58,5505,mobile,explore/tag,fb_ads
sess_7781,user_816,2025-04-15T07:16:04,2025-04-15T07:23:55,471,mobile,main/tags,email
sess_7782,user_934,2025-06-09T10:40:46,2025-06-09T13:22:28,9702,mobile,explore/posts,fb_ads
sess_7783,user_521,2025-05-15T18:34:42,2025-05-15T21:11:13,9391,desktop,posts/categories/tag,google
sess_7784,user_95,2024-04-24T19:50:51,2024-04-24T21:54:20,7409,mobile,app/categories,
sess_7785,user_103,2024-09-16T23:04:24,2024-09-16T23:36:11,1907,mobile,main/categories/explore,
sess_7786,user_489,2025-05-26T14:40:46,2025-05-26T17:13:32,9166,mobile,posts/blog/categories,email
sess_7787,user_321,2024-10-01T00:23:27,2024-10-01T03:05:42,9735,mobile,explore/main/main,google
sess_7788,user_467,2025-05-02T12:21:54,2025-05-02T14:34:54,7980,mobile,tag/app/app,email
sess_7789,user_270,2025-03-25T15:47:29,2025-03-25T17:12:24,5095,mobile,tags/blog,
sess_7790,user_452,2024-04-20T04:31:04,2024-04-20T07:14:30,9806,desktop,search/wp-content/tag,google
sess_7791,user_777,2024-09-16T01:41:00,2024-09-16T03:51:15,7815,mobile,tag/tag,fb_ads
sess_7792,user_123,2024-09-25T23:53:44,2024-09-26T00:04:08,624,mobile,categories,organic
sess_7793,user_721,2024-04-11T15:31:10,2024-04-11T17:45:37,8067,mobile,list/blog/blog,fb_ads
sess_7794,user_245,2025-03-06T19:32:31,2025-03-06T19:38:05,334,mobile,posts/explore,fb_ads
sess_7795,user_543,2024-06-21T02:10:23,2024-06-21T04:52:51,9748,mobile,category/explore,email
sess_7796,user_626,2024-09-08T10:48:25,2024-09-08T12:15:35,5230,mobile,list/category,google
sess_7797,user_546,2025-06-12T16:04:40,2025-06-12T16:19:07,867,mobile,tags/blog,
sess_7798,user_822,2025-02-21T02:37:21,2025-02-21T03:41:57,3876,mobile,search/tag,fb_ads
sess_7799,user_226,2024-05-29T07:48:22,2024-05-29T07:52:13,231,mobile,categories/app,google
sess_7800,user_240,2025-02-09T21:01:16,2025-02-09T23:25:35,8659,mobile,app/list/categories,fb_ads
sess_7801,user_644,2024-07-13T03:18:45,2024-07-13T04:37:09,4704,mobile,posts/main/list,email
sess_7802,user_271,2024-09-14T14:40:15,2024-09-14T16:08:51,5316,mobile,category/category,email
sess_7803,user_850,2025-03-30T13:22:26,2025-03-30T15:00:25,5879,mobile,app/category,fb_ads
sess_7804,user_725,2024-07-23T14:57:36,2024-07-23T15:16:24,1128,mobile,main/tag/list,fb_ads
sess_7805,user_984,2024-07-08T06:38:57,2024-07-08T08:54:18,8121,mobile,wp-content,
sess_7806,user_628,2025-01-25T18:20:31,2025-01-25T19:57:53,5842,mobile,list/tag,organic
sess_7807,user_371,2024-04-02T21:08:48,2024-04-02T21:40:18,1890,mobile,app,email
sess_7808,user_745,2025-06-01T02:46:10,2025-06-01T03:38:16,3126,desktop,list/main,fb_ads
sess_7809,user_891,2024-01-05T13:28:45,2024-01-05T14:26:47,3482,desktop,posts/blog,google
sess_7810,user_328,2024-01-26T19:37:33,2024-01-26T22:35:11,10658,mobile,blog,organic
sess_7811,user_2,2025-09-15T04:16:54,2025-09-15T05:47:51,5457,mobile,category/main/posts,organic
sess_7812,user_665,2024-07-29T17:59:49,2024-07-29T18:17:14,1045,mobile,categories/tag,organic
sess_7813,user_229,2024-04-15T00:43:54,2024-04-15T01:05:22,1288,mobile,app,
sess_7814,user_557,2024-11-29T08:48:21,2024-11-29T08:54:51,390,mobile,category,
sess_7815,user_23,2025-07-19T19:26:21,2025-07-19T20:57:22,5461,mobile,explore/list/list,
sess_7816,user_592,2025-02-19T10:28:29,2025-02-19T12:06:02,5853,mobile,list,fb_ads
sess_7817,user_669,2025-05-30T23:12:57,2025-05-31T01:28:33,8136,mobile,explore/blog/blog,email
